time,android.sensor.accelerometer.mean,android.sensor.gyroscope.mean,sound.mean,target,android.sensor.game_rotation_vector.mean,android.sensor.gyroscope_uncalibrated.mean,android.sensor.linear_acceleration.mean,android.sensor.orientation.mean,android.sensor.rotation_vector.mean,speed.mean
0.244741508,0.008455756,0.938956765,Car,0.999706534,0.01371728,0.026371836,0.331440241,0.907867501,0.432665519,
0.24155256,0.017725249,0,Train,0.471699788,0.026080259,0.028264554,0.635913396,0.824664585,0.815119858,
0.19231906,0.050031946,0.99401141,Bus,0.649093471,0.070348208,0.070129797,0.702070095,0.868577645,0.189836227,
0.213374256,0.252386999,0,Walking,0.690923066,0.265219273,0.109532309,0.321435154,0.776616582,0,
0.248642219,0.004101479,0.37030701,Still,0.998248109,0.081613503,0.031229284,0.310379987,0.894393971,0,
0.233665209,0.004479641,0.994404211,Train,0.999455888,0.007291275,0.032669348,0.526463063,0.960541271,0,
0.172844169,0.01942648,0.46591368,Walking,0.816743118,0.037185925,0.039540191,0.674375572,0.835697752,0,
0.270307574,0.038148496,0.928804737,Walking,0.983067079,0.049792294,0.010293831,0.611340907,0.945247653,0,
0.231445484,0,0,Train,0,0,0,0,0,0,
0.242800483,0.001119542,0.878963279,Still,0.977153222,0.009243742,0.00105212,0.872067488,0.877300219,0,
0.269678857,0,0.728964009,Walking,0,0,0.031594813,0.318080311,0,0,
0.242779754,0.003448822,0.885435627,Train,0.999906773,0.007163803,0.011897556,0.453719177,0.999243082,0.422619016,
0.394096532,0.073225371,0.914927633,Walking,0.763646154,0.455028036,0.103863773,0.544422052,0.734003394,0.017349779,
0.223692509,0.085231741,0.993842392,Car,0.940474645,0.110820401,0.025630167,0.196502491,0.725407435,0.048675956,
0.469588505,0.411016955,0.816154459,Walking,0.959936911,0.414169971,0.281346166,0.648788744,0.806834112,0.023190199,
0.323306362,0.106390411,0.802333472,Walking,0.996209389,0.197199906,0.201681305,0.46391122,0.985147256,0.026869127,
0.243312347,0,0.739598976,Walking,0,0,0.01866478,0.745064603,0,0,
0.332306386,0.31830424,0.99376431,Walking,0.895192377,0.199060788,0.266460128,0.335260542,0.865014489,0.019470382,
0.291173763,0.316237641,0.993920776,Walking,0.862448778,0.385696075,0.289268252,0.227049139,0.806104174,0.004867596,
0.221297596,0,0.4359452,Still,0,0,0,0,0,0,
0.270563353,0,0.774377582,Bus,0,0,0,0,0,0.136292676,
0.223654725,0.004921653,0.82258484,Still,0.716467062,0.01851956,0.001658118,0.341615635,0.932863727,0,
0.276406165,0.022706145,0.996103335,Car,0.979086145,0.031767984,0.113392412,0.873081634,0.180140136,0.17854434,
0.27937608,0.001052352,0.932309168,Train,0.994647597,0.009944212,0.001409497,0.492694141,0.994252869,0,
0.219890379,0.003663908,0.994438427,Bus,0.750172303,0.013967558,0.008402889,0.391994361,0.942478589,0.146027867,
0.238757507,0.008067265,0.91111324,Car,0.567026722,0.013039822,0.026105564,0.310837534,0.882156759,0.299212676,
0.27263554,0.003936721,0.853638133,Still,0.981900394,0.011470563,0.001778648,0.589646725,0.987592595,0,
0.255333982,0.066969805,0.403385512,Train,0.895502872,0.392623394,0.049656497,0.416564987,0.821594811,0,
0.24975369,0.018298059,0.931253185,Train,0.900073552,0.043311344,0.038829266,0.352328799,0.949553585,0,
0.249958785,0.001773076,0.994108201,Bus,0.939650829,0.008542236,0.001670997,0.741690788,0.9697412,0,
0.280814952,0.003491012,0.993936409,Train,0.991647154,0.011779054,0.01266594,0.812329407,0.990901803,0,
0.258698138,0,0.730620645,Car,0,0,0,0,0,0.107087102,
0.238014903,0,0.880042059,Car,0,0,0.022033435,0.513487238,0,0,
0.231295648,0,0.400001174,Still,0,0,0,0,0,0,
0.243806998,0.012169178,0,Bus,0.538041889,0.019282585,0.014493326,0.328572868,0.911112092,0,
0.206695066,0.051434734,0.993968858,Bus,0.618018091,0.097291931,0.026817472,0.522442242,0.98730322,0.13142508,
0.222655398,0.017911772,0.994167476,Bus,0.940655147,0.033094834,0.036109082,0.810748696,0.375655349,0.199571418,
0.247672208,0.112549326,0.511966843,Car,0.727539915,0.012200254,0.001354744,0.508019917,0.976324539,0,
0.212808852,0.002255002,0.99424853,Train,0.971806379,0.009050776,0.017814064,0.546835684,0.938017768,0,
0.269791386,0.003577476,0,Car,0.945682477,0.009285371,0.04074575,0.099557727,0.355324527,0.642522614,
0.335951846,0.091138819,0.811518383,Walking,0.930404304,0.093329582,0.182720808,0.76886227,0.732048835,0,
0.238855607,0.029448646,0.993812835,Bus,0.928196731,0.043420462,0.052939324,0.824357492,0.37333075,0.034073169,
0.242453477,0.000482479,0.574315675,Still,0.289317532,0.016611565,0.001098133,0.761377557,0.44873094,0.003829273,
0.236119117,0.004029416,0,Car,0.941545864,0.00325552,0.027026123,0.095482684,0.340555295,0.657125401,
0.21967953,0.008540352,0.993789361,Bus,0.952413758,0.015211883,0.004322993,0.481356131,0.916762373,0,
0.24805134,0.013896213,0.994450866,Car,0.75582365,0.018518263,0.024472082,0.202512626,0.635718218,0.608449445,
0.255498094,0.004250378,0.993626408,Train,0.958868536,0.011601154,0.010225964,0.934224962,0.995050077,0,
0.408440016,0.285421475,0.994708618,Walking,0.83042672,0.420432371,0.219546521,0.782933196,0.800885659,0.004867596,
0.265833635,0.004376533,0.993889503,Train,0.989375285,0.013406936,0.021299356,0.505590708,0.994229361,0,
0.294520854,0,0.600189429,Walking,0,0,0.121057297,0.946528434,0,0,
0.268147198,0.003544888,0.994264109,Car,0.921570005,0.005720888,0.032619003,0.86201873,0.317838287,0.657125401,
0.107358431,0.085626993,0.861879078,Walking,0.998915115,0.143459529,0.185607517,0.478154582,0.949974756,0.023364459,
0.243020555,0.000300126,0,Still,0.051801181,0.004228365,0.000872737,0.877436441,0.052560501,0,
0.23275868,0,0.764915962,Train,0,0,0,0,0,0.858078534,
0.226884161,0.009551178,0.859530671,Train,0.213187924,0.012958037,0.01406718,0.064599433,0.217772244,0,
0.277043053,0.136043986,0.894578842,Walking,0.999760321,0.173110742,0.23651849,0.440056856,0.986678635,0,
0.25610729,0.015858668,0.88518415,Car,0.969577639,0.016208685,0.017905485,0.230303297,0.633407043,0.131592317,
0.289019859,0.136893325,0,Walking,0.943473536,0.201222851,0.080113407,0.783156724,0.789366612,0,
0.241636232,0.002735985,0.837564768,Bus,0.743935887,0.01647312,0.003823703,0.696390762,0.695980455,0,
0.254308539,0.006230316,0,Still,0.936685791,0.027373406,0.024241412,0.781439464,0.466022235,0,
0.269422566,0,0.743741055,Bus,0,0,0,0,0,0.116822293,
0.241046952,0.003950705,0.954807387,Train,0.908601555,0.014671329,0.005829576,0.400668795,0.950730917,0,
0.234448041,0.003995323,0,Train,0.384325111,0.007182496,0.014196175,0.136394714,0.461707529,0.881010104,
0.29450861,0.23396001,0.993748649,Walking,0.701528591,0.299727656,0.225756841,0.769324275,0.831407341,0.024337978,
0.26450474,0.005391175,0.993022332,Train,0.985674085,0.011378018,0.007865728,0.960953781,0.994812504,0,
0.27341551,0.002160485,0.840352333,Still,0.981589955,0.009785961,0.002244643,0.587633947,0.987570417,0,
0.255693136,0.0034496,0.906574715,Train,0.446444892,0.00872884,0.01612578,0.810315262,0.302268893,0.231222705,
0.206630399,0.013431101,0.993911395,Car,0.830118383,0.024113759,0.021496383,0.589789129,0.952001057,0.56950868,
0.434742557,0.523334608,0.774591894,Walking,0.840724619,0.49603669,0.145462198,0.882188228,0.73296284,0.023508442,
0.260369124,0.001030129,0.588226209,Still,0.960374032,0.009744997,0.000989203,0.496018394,0.970982015,0,
0.320140739,0.193101469,0.995708219,Walking,0.962508563,0.23169981,0.130907558,0.491823438,0.963466801,0.024337978,
0.321199079,0.013933322,0.772509712,Train,0,0,0.033402039,0.279360698,0.733289395,0,
0.254662074,0.002791164,0.993535411,Still,0.954560317,0.010355141,0.00291122,0.447814556,0.998509941,0,
0.289208127,0.006455868,0.993707919,Train,0.997176186,0.013970272,0.029522258,0.804033032,0.991499692,0,
0.284958736,0.001463992,0.721772018,Still,0.991427898,0.009261352,0.000919176,0.538008763,0.998959022,0,
0.276594024,0.003465831,0.840352333,Still,0.983704588,0.011140143,0.001739377,0.560230182,0.991681801,0,
0.24264269,0.002929486,0.923816276,Car,0.999075227,0.005060982,0.026350334,0.831921203,0.999653765,0.126320413,
0.228473094,0.004048386,0.958370456,Bus,0.847125681,0.009545136,0.002611264,0.874938245,0.984287096,0,
0.227578049,0,0.789675515,Car,0,0,0,0,0,0.068338915,
0.5698926,0.224511771,0.992968663,Walking,0.858664632,0.301314381,0.22022642,0.555790326,0.999215681,0.024337978,
0.198301947,0.036283062,0.994014534,Bus,0.851101515,0.063498325,0.023627397,0.668996977,0.720721803,0,
0.261699845,0.001159272,0.813222194,Still,0.960881801,0.010373702,0.000829373,0.498037909,0.970597176,0,
0.554127013,0.371984554,0.953888437,Walking,0.809481462,0.517151021,0.117035206,0.499157782,0.997812548,0.028560263,
0.542427231,0.359002798,0.802322286,Walking,0.845510353,0.494026201,0.285265475,0.40546048,0.855933239,0.025165045,
0.23705399,0.034415267,0.993914522,Bus,0.877686472,0.048027504,0.071775481,0.800846577,0.646449566,0.13142508,
0.231738721,0.028421956,0.907495739,Car,0.675107902,0.050513266,0.02617128,0.832737006,0.572975748,0.13561168,
0.226423905,0.002526224,0.983571565,Train,0.816845775,0.008918115,0.004521491,0.104423885,0.358142851,0,
0.214010124,0,0.602413342,Still,0,0,0,0,0,0,
0.254858243,0.005299414,0,Car,0.934779302,0.013645448,0.02914597,0.097839671,0.350535532,0.657125401,
0.243173204,0.000292337,0,Still,0.11130442,0.004197839,0.000947866,0.874541961,0.062683396,0,
0.272615076,0.008009222,0.927172583,Car,0.961444514,0.010918669,0.039792517,0.38204991,0.959916052,0.367151187,
0.567170863,0.300472527,0.993315405,Walking,0.923292775,0.446250887,0.202578015,0.495484149,0.957144268,0.024337978,
0.229180294,0.032052388,0.993808146,Bus,0.647391936,0.029937666,0.037160743,0.605358462,0.919414409,0.189836227,
0.269791109,0.053939035,0,Bus,0.742380858,0.079890797,0.033560254,0.40842304,0.970773722,0,
0.260801726,0.001150006,0.862897904,Still,0.961715367,0.009405053,0.001383936,0.497233657,0.970891579,0,
0.20617175,0.093488037,0.810281392,Walking,0.965217517,0.169218715,0.161960245,0.756042416,0.761393254,0.007690801,
0.251933198,0.01792926,0.990327466,Car,0.999985422,0.021938447,0.026350334,0.864248752,0.999948243,0.119983855,
0.23867485,0.004821976,0,Bus,0.36206147,0.008280644,0.010767234,0.330557961,0.911484077,0,
0.268468681,0.040728679,0.994019132,Bus,0.905239148,0.075602928,0.058299418,0.795843712,0.98717854,0,
0.247433847,0.003966908,0.921633478,Still,0.703025587,0.017847755,0.039286207,0.444945913,0.999679612,0.002706774,
0.232796335,0.014877788,0.994242297,Car,0.326647559,0.031849097,0.026682927,0.139007058,0.514964006,0.253114969,
0.224440639,0.001764189,0.992722031,Train,0.851968886,0.010523556,0.005069024,0.110674498,0.379541932,0,
0.231581618,0.013357005,0.994348195,Car,0.779667017,0.027802486,0.018557984,0.404296272,0.981797383,0.598714254,
0.243324774,0.000273059,0,Still,0.01793649,0.004179385,0.000939974,0.87702468,0.053993714,0,
0.227011677,0.038285519,0.960920163,Bus,0.565699424,0.043333152,0.05857957,0.756656574,0.748576085,0.155763058,
0.303331797,0,0,Walking,0,0,0.103882652,0.283974559,0,0,
0.239307825,0.004870419,0.853772481,Train,0.999973882,0.007677699,0.00999088,0.444852129,0.999019478,0,
0.24307621,0.000289842,0,Still,0.13469878,0.004182531,0.000958078,0.875470091,0.05951001,0,
0.267656848,0.003076297,0,Car,0.666958981,0.007426363,0.018583872,0.103286296,0.368032618,0.588979063,
0.240432091,0.012832502,0.91386257,Bus,0.616126962,0.032308466,0.017096473,0.71291725,0.695759598,0.252117263,
0.227949829,0.042501043,0.994167476,Bus,0.951468452,0.064772097,0.029048603,0.391014519,0.829906345,0.092484316,
0.231405247,0.018547787,0.966787838,Bus,0.776791262,0.036376706,0.014603033,0.96452593,0.999205192,0,
0.241833555,0.001773675,0.956002082,Still,0.977341696,0.010330041,0.000585166,0.871393326,0.876761243,0,
0.255569382,0.004547547,0.878233695,Car,0.633711958,0.008784268,0.012255203,0.561542942,0.958035764,0.278531957,
0.17275181,0.004981806,0.793519126,Bus,0.992602542,0.016139688,0.036044928,0.527352601,0.958701642,0.151482709,
0.281451643,0,0.6942439,Car,0,0,0,0,0,0,
0.21928635,0.003705039,0.994211129,Bus,0.612637759,0.009743277,0.006807088,0.33703411,0.876836276,0.13142508,
0.263722596,0.004569086,0.994413544,Car,0.897136541,0.011607958,0.03768661,0.874537964,0.303994555,0.637655018,
0.196535647,0.02792216,0.993942661,Bus,0.933075459,0.039684093,0.034196882,0.440991995,0.912422055,0,
0.296109991,0.022330794,0.253824406,Train,0.808641421,0.018187129,0.004750133,0.34154268,0.873262402,0,
0.245772257,0,0.730136354,Train,0,0,0,0,0,0.921262358,
0.278560611,0.001229841,0.931552662,Train,0.994600451,0.010295463,0.001448346,0.49966893,0.992731452,0,
0.21343454,0.022911767,0.995406965,Car,0.805115068,0.021482876,0.055326841,0.910198479,0.955659608,0.598714254,
0.214953303,0.010621978,0.993942661,Car,0.98076727,0.015476038,0.026508541,0.723314789,0.653102953,0.442951196,
0.148662702,0.085803422,0.627011271,Walking,0.94750029,0.108542555,0.245110885,0.696776173,0.735203588,0,
0.298135172,0.038214324,0.65823154,Bus,0.992351342,0.013357716,0.062919579,0.654281317,0.798703848,0.131546312,
0.244399818,0.000257962,0.514284544,Still,0.215418628,0.004422606,0.001036385,0.483588002,0.991392346,0,
0.243201915,0.003661947,0.857460006,Car,0.965287609,0.006853789,0.007297325,0.240654794,0.708403469,0.245638381,
0.313965152,0.028181501,0.994026911,Bus,0.884609574,0.057991254,0.064109978,0.078960692,0.341791286,0.199571418,
0.195874381,0.083861815,0.357171182,Walking,0.796114968,0.101858802,0.044548396,0.556132473,0.887630554,0,
0.236195521,0.00549141,0.993736119,Car,0.682973568,0.007746715,0.012178265,0.824951591,0.355238009,0.554905894,
0.261752506,0.023234502,0.834250955,Bus,0.625944732,0.054183113,0.04592214,0.442933731,0.993863438,0,
0.286029769,0,0.812141312,Walking,0,0,0.077005703,0.171622143,0,0,
0.241780898,0.012879154,0.908778121,Car,0.927438138,0.008556284,0.026269731,0.702380631,0.634007438,0,
0.221465068,0.010825961,0.993839445,Train,0.813787951,0.010145143,0.027487838,0.354709499,0.947118122,0,
0.244712162,0.007576617,0.802505486,Still,0.493963987,0.028393724,0.004575826,0.231466144,0.70867636,0,
0.241066844,0.005553274,0,Bus,0.354217264,0.008953475,0.010695691,0.337852208,0.922022349,0,
0.256285539,0.083890484,0.99178989,Bus,0.992967213,0.141982338,0.037072258,0.782962505,0.820333641,0.009735191,
0.266415695,0.007408912,0.90183333,Car,0.666197094,0.011952168,0.030306144,0.541384035,0.907645529,0.311777089,
0.227320884,0.001625284,0.984799801,Train,0.99008505,0.00933836,0.002149637,0.093368442,0.3236694,0,
0.24187191,0.032804026,0.952401469,Car,0.680231929,0.036072214,0.061184426,0.685121779,0.755582017,0.273988076,
0.295931772,0.26027615,0.994916179,Walking,0.780734633,0.401809129,0.217866118,0.632975041,0.942111036,0.029205573,
0.307807995,0.069268681,0.855304147,Walking,0.99420164,0.107918471,0.170638339,0.477860279,0.971901639,0.023364459,
0.143110612,0.128447766,0.834250955,Bus,0.753775767,0.472650735,0.108265929,0.5684943,0.955980103,0,
0.243845746,0.198203303,0.468896243,Walking,0.771459901,0.349747998,0.21794862,0.708512143,0.60956049,0,
0.224032005,0.020514904,0.994033275,Bus,0.58002954,0.032828617,0.048319141,0.477746982,0.999834992,0.13142508,
0.240384129,0.003953297,0,Bus,0.363852003,0.007459348,0.00928995,0.33002967,0.91074722,0,
0.219773615,0.012007781,0.975179387,Bus,0.888570946,0.017061403,0.004637679,0.604836744,0.798545984,0,
0.258736082,0,0.895043248,Car,0,0,0,0,0,0,
0.254461234,0.16644556,0.986746402,Walking,0.941068902,0.225140498,0.132279173,0.390596743,0.961938803,0.014602787,
0.280050852,0.00417335,0.993933283,Train,0.989793317,0.010301943,0.003021189,0.557906904,0.9925837,0,
0.228587087,0.001384736,0.993547967,Train,0.72252612,0.010343029,0.00642898,0.106553338,0.36731017,0,
0.281503045,0.226352539,0.993372026,Walking,0.894187425,0.2586242,0.21730221,0.536645667,0.959183903,0.014602787,
0.262281557,0.001074917,0.822100868,Still,0.960471175,0.010175862,0.000927579,0.497437437,0.969974546,0,
0.358459246,0.303855251,0.99399579,Walking,0.779114075,0.320198802,0.259491988,0.644172544,0.798866234,0.014602787,
0.238077323,0,0.753206382,Train,0,0,0,0,0,0.965012307,
0.256854978,0.001871115,0.779045396,Car,0.591270236,0.004559348,0.014019325,0.588264029,0.934616551,0.073528584,
0.259636046,0.005684985,0,Car,0.961464751,0.011457021,0.038391991,0.101405156,0.36960961,0.657125401,
0.256174187,0.001844951,0.979241418,Still,0.969300586,0.010310498,0.001302264,0.448011406,0.998993291,0,
0.309615023,0.017892671,0,Car,0.93295604,0.097914723,0.024680119,0.639185287,0.780701314,0.139057081,
0.235685555,0.028498023,0.99178989,Bus,0.974036612,0.041977018,0.02108824,0.781767313,0.852834364,0.009735191,
0.239672275,0.040442957,0.993826927,Bus,0.847265307,0.080242311,0.041908536,0.860594108,0.337320475,0.034073169,
0.265504868,0.003625147,0.994373095,Car,0.772452034,0.009570525,0.036098112,0.854767367,0.322060542,0.627919827,
0.150261136,0.146778066,0,Walking,0.954839021,0.12621161,0.034284727,0.495130623,0.988376142,0,
0.245596233,0.000749971,0,Still,0.480219941,0.012718786,0.000419203,0.08002158,0.278132329,0.021230799,
0.245244553,0.007607279,0.865820142,Train,0.346555713,0.086082404,0.00775891,0.388609893,0.597367238,0,
0.247468302,0,0.702224043,Train,0,0,0,0,0,0.930984115,
0.197100087,0.034672384,0,Walking,0.977637405,0.038154808,0.05680014,0.742298881,0.985556334,0,
0.380420831,0.337767518,0.948665808,Walking,0,0,0.382419136,0.622713864,0.929410223,0,
0.281697497,0.001253965,0.700521699,Still,0.996367283,0.009020436,0.000747627,0.56448753,0.994874344,0,
0.23228563,0.001771828,0.946201861,Train,0.950567779,0.008420102,0.004337165,0.156518931,0.523041365,0,
0.271630069,0.342642583,0.993624627,Walking,0.973021967,0.326739739,0.25792245,0.614019756,0.791456033,0,
0.244556639,0.000675036,0,Train,0.128255554,0.004583257,0.001828797,0.774249828,0.406369022,0.114301599,
0.37755979,0.251982232,0.994070745,Walking,0.881900962,0.280437676,0.207312077,0.488804409,0.942506456,0,
0.290762473,0.052499476,0.99399579,Bus,0.974317292,0.061310512,0.091308557,0.168571184,0.543611027,0.13142508,
0.249343023,0.002135932,0,Bus,0.831690266,0.005140873,0.004095486,0.791602166,0.754633048,0,
0.391957819,0.090219864,0.843853479,Walking,0.884022485,0.082698953,0.188056073,0.600242124,0.781384095,0.032320835,
0.247408801,0.00551567,0,Car,0.987746484,0.012280413,0.015624458,0.095093091,0.343804028,0.608449445,
0.258088628,0.001049498,0.917778189,Train,0.998061283,0.010293712,0.001036681,0.792185495,0.965889952,0,
0.19208658,0.036869664,0.934838824,Car,0.582304177,0.055711667,0.098266471,0.766976239,0.596900368,0.282243985,
0.280839746,0.009549527,0.565589379,Still,0.995608114,0.019365088,0.00254552,0.560324658,0.99499506,0,
0.173228442,0.023792166,0.993861349,Bus,0.753117891,0.052556442,0.061099464,0.468098147,0.958879746,0.121689889,
0.278182566,0.003681966,0.993836313,Train,0.989503588,0.010175936,0.005188207,0.556844909,0.992514627,0,
0.249163151,0.003571244,0.993792493,Car,0.999745057,0.009428043,0.062762217,0.981768331,0.999890288,0.261396501,
0.243820401,0.030640115,0,Bus,0.944548865,0.045061149,0.047215077,0.577131795,0.925769158,0,
0.27694306,0.00433746,0.993851962,Train,0.989365251,0.010541167,0.004818457,0.64973901,0.987536792,0,
0.278898966,0.001784704,0.87882887,Train,0.995800606,0.010802232,0.000601329,0.572113136,0.990456986,0,
0.247505,0.024775157,0.939172471,Car,0.385418613,0.066690696,0.042953376,0.169216203,0.563510734,0.048675956,
0.340329457,0.262924427,0.187157544,Walking,0.963224384,0.335172142,0.130324559,0.619657644,0.668865086,0,
0.234590584,0,0.717438855,Car,0,0,0,0,0,0.15332926,
0.242493332,0.000314225,0,Still,0.049101039,0.004232694,0.000903679,0.879413059,0.045677077,0,
0.267377714,0.003640655,0.993964541,Train,0.970376929,0.009394944,0.002903522,0.828492787,0.97406199,0,
0.250338404,0.005062054,0.993626408,Train,0.959910239,0.008807949,0.010455908,0.932080834,0.994694657,0,
0.252112455,0.001978633,0.939536413,Train,0.964581777,0.012233993,0.006763767,0.498186218,0.996209976,0,
0.187980742,0.233872365,0.993720453,Walking,0.914004038,0.431110377,0.179359621,0.597678655,0.797519675,0,
0.233703573,0.026005047,0.879774102,Train,0.848957848,0.027574029,0.026584335,0.746718281,0.551096857,0,
0.271692322,0.010926166,0.881028007,Still,0.976474233,0.017785795,0.003179092,0.510826113,0.989590141,0,
0.223627527,0.001945235,0.960920163,Bus,0.694372006,0.009243395,0.001387053,0.82634199,0.868595865,0.155763058,
0.243489712,0.000301634,0,Still,0.153628238,0.004223925,0.001027351,0.876308658,0.056564193,0,
0.155065194,0.009734445,0.860461899,Bus,0.998935462,0.022933557,0.035718233,0.566414379,0.973014232,0.151869106,
0.312978732,0,0.765219848,Walking,0,0,0.082496212,0.714819635,0,0,
0.222628381,0.001139669,0.673204115,Still,0.723842437,0.007257783,0.000214755,0.343355321,0.935285184,0,
0.194285251,0.001664448,0.739563342,Bus,0.992439301,0.00377548,0.037206745,0.570240862,0.964965834,0,
0.210818454,0.008718069,0.620405934,Still,0.644381138,0.009627779,0.0095664,0.774057605,0.429913111,0,
0.259725212,0.036525422,0.994326402,Walking,0.989710077,0.058307371,0.010886816,0.635441401,0.92790921,0,
0.309136818,0,0.869492111,Walking,0,0,0.048723857,0.320078641,0,0,
0.297683858,0.136788809,0.799955374,Walking,0.987749194,0.227892163,0.098371799,0.42792504,0.779525108,0.033294354,
0.245472764,0,0.57456072,Still,0,0,0.001768047,0.798619386,0,0,
0.266812226,0.003910922,0.994450866,Car,0.921479311,0.010861588,0.043790858,0.860725215,0.316293977,0.657125401,
0.2794301,0.001285664,0.969932333,Train,0.98863619,0.009964671,0.001882733,0.562756107,0.992400153,0,
0.329145721,0.318802357,0.900555309,Walking,0.711002208,0.445248837,0.214494001,0.448431457,0.999269804,0.023215917,
0.225931923,0.011296114,0.993892631,Bus,0.821626951,0.019640691,0.011168951,0.835546719,0.969727261,0,
0.253607461,0,0.832156028,Car,0,0,0,0,0,0,
0.218590504,0.016091599,0.993914522,Bus,0.878963176,0.021281037,0.035604228,0.796532512,0.663064211,0.13142508,
0.250261301,0.012629538,0.378162799,Still,0.713952465,0.013706256,0.001932671,0.143069627,0.4798268,0,
0.215463756,0.187552668,0.961429983,Walking,0.933994987,0.209353453,0.198325117,0.395995319,0.966772316,0.014602787,
0.321295244,0.218576848,0.993513433,Walking,0.958681582,0.330239583,0.232451685,0.814421997,0.968844634,0.009735191,
0.244365387,0.000247129,0.534334147,Still,0.209522776,0.004629543,0.001892211,0.481556988,0.992007789,0,
0.251894225,0.005324198,0,Car,0.66109864,0.013135033,0.066732887,0.089669717,0.32149326,0.647390209,
0.243187291,0.000303413,0,Still,0.140337348,0.004148021,0.000982165,0.876091185,0.057276511,0,
0.279735306,0.001219956,0.935058189,Train,0.994789271,0.009742254,0.000701974,0.495927266,0.993961865,0,
0.243238782,0.036420849,0,Bus,0.943668412,0.052965084,0.061584771,0.579859281,0.922630941,0,
0.245544388,0.000792659,0.396997601,Still,0.917874203,0.012661806,0.000914978,0.8648828,0.096510193,2.86E-05,
0.226662266,0.042507074,0,Car,0.613257671,0.067644728,0.153194407,0.811400298,0.313044303,0,
0.44620279,0.283865184,0.993638953,Walking,0.85476042,0.473139853,0.264595802,0.652838876,0.781591712,0.029205573,
0.324452089,0.00592807,0.994226714,Car,0.67049836,0.011399098,0.074716832,0.119054827,0.420824221,0.155763058,
0.391895531,0.245813794,0.993720453,Walking,0.896116284,0.411845428,0.383945964,0.768077917,0.77075669,0,
0.223401298,0.031997695,0.993886375,Bus,0.991618115,0.028996701,0.04854095,0.765915724,0.98658459,0,
0.262248208,0,0.800166578,Walking,0,0,0.13922018,0.419870353,0,0,
0.477566568,0.239762636,0.993588764,Walking,0.954507394,0.286733752,0.182574284,0.777821886,0.853454786,0.029205573,
0.262304797,0,0.739739254,Walking,0,0,0.087106072,0.375582491,0,0,
0.2548619,0.001410169,0.980345969,Still,0.94317749,0.010643253,0.000764677,0.446828162,0.998808804,0,
0.271495492,0,0.478662011,Walking,0,0,0.024298065,0.546015246,0,0,
0.238955181,0.023960337,0.902198418,Bus,0.75468005,0.012854647,0.035378542,0.717822901,0.795649652,0.089219489,
0.267890714,0,0.714969689,Walking,0,0,0.195118968,0.518841131,0,0,
0.393400583,0.198864128,0.792127572,Walking,0.856856047,0.337066805,0.186212019,0.862451854,0.73296284,0.023508442,
0.253441398,0.019340566,0.994351308,Car,0.827358156,0.035400576,0.025145463,0.976558433,0.989079607,0.598714254,
0.259327165,0.003540331,0.955201044,Car,0.61070252,0.008057658,0.007827539,0.573479566,0.944485224,0.270329805,
0.247197791,0.078310594,0.993673442,Train,0.916561317,0.056366232,0.075706216,0.695005527,0.697602578,0,
0.269693124,0.005761692,0.967048673,Bus,0.950444586,0.012334585,0.120178388,0.435081323,0.887819769,0,
0.238549424,0.004795088,0.819665906,Bus,0.735295183,0.010557641,0.001356731,0.722308157,0.765673327,0.072152229,
0.228313146,0.003536442,0.944668951,Still,0.504142404,0.025595697,0.004234429,0.268718332,0.797242429,0,
0.308630385,0.011577209,0.994008249,Train,0.996039479,0.017461701,0.014935998,0.503196508,0.99452812,0,
0.241490994,0.002540459,0.844875026,Car,0.520618417,0.00412276,0.004531651,0.894136789,0.447389245,0.173773317,
0.333379947,0,0,Walking,0,0,0.103882652,0.838723833,0,0,
0.247418205,0.0025201,0.993939535,Car,0.689433709,0.010538002,0.007211042,0.121945915,0.379540857,0.345599285,
0.272198851,0.004150861,0,Car,0.93202339,0.009213948,0.032028513,0.09768873,0.348371168,0.657125401,
0.243967127,0.002460246,0,Train,0.996144645,0.005711638,0.00855847,0.72583979,0.484577416,0.772662065,
0.53554039,0.23605583,0.993588764,Walking,0.771406224,0.383321467,0.228428743,0.711442804,0.798132849,0.029205573,
0.237678194,0.002301874,0.755436482,Car,0.493206827,0.006238579,0.005541763,0.766999317,0.583362887,0.178963888,
0.261199411,0.009556151,0.910035393,Car,0.5429686,0.010113075,0.06728004,0.227937738,0.720429003,0.328054484,
0.244677629,0.000482479,0.731054431,Still,0.377017785,0.019726931,0.009972581,0.622627545,0.822058244,3.44E-05,
0.255964087,0.003581222,0.984343965,Still,0.966346896,0.011001859,0.001129431,0.446667821,0.999201288,0,
0.225788011,0.047458412,0.99395829,Bus,0.729058724,0.063327761,0.030844341,0.288126189,0.667718055,0,
0.197910525,0.035095364,0.932888888,Car,0.858457775,0.055230159,0.087949678,0.724716874,0.945618089,0.611964881,
0.246725193,0.036379255,0,Car,0.888452482,0.069865034,0.017239169,0.167368802,0.521634959,0.277412546,
0.222782152,0.008315256,0.942559554,Bus,0.826471092,0.014130134,0.007606556,0.621322294,0.946020187,0.155763058,
0.265894579,0,0.89981785,Car,0,0,0,0,0,0,
0.230123762,0.02684787,0.994002038,Car,0.798433702,0.042962535,0.02940633,0.365968953,0.698040534,0.389407645,
0.275123754,0.004406024,0.993758046,Walking,0.842713499,0.029161087,0.002515995,0.874112698,0.838616154,0,
