time,android.sensor.accelerometer.mean,android.sensor.accelerometer.min,android.sensor.accelerometer.max,android.sensor.accelerometer.std,android.sensor.gyroscope.mean,android.sensor.gyroscope.min,android.sensor.gyroscope.max,android.sensor.gyroscope.std,sound.mean,sound.min,sound.max,sound.std,target,android.sensor.game_rotation_vector.mean,android.sensor.game_rotation_vector.min,android.sensor.game_rotation_vector.max,android.sensor.game_rotation_vector.std,android.sensor.gyroscope_uncalibrated.mean,android.sensor.gyroscope_uncalibrated.min,android.sensor.gyroscope_uncalibrated.max,android.sensor.gyroscope_uncalibrated.std,android.sensor.linear_acceleration.mean,android.sensor.linear_acceleration.min,android.sensor.linear_acceleration.max,android.sensor.linear_acceleration.std,android.sensor.orientation.mean,android.sensor.orientation.min,android.sensor.orientation.max,android.sensor.orientation.std,android.sensor.rotation_vector.mean,android.sensor.rotation_vector.min,android.sensor.rotation_vector.max,android.sensor.rotation_vector.std,speed.mean,speed.min,speed.max,speed.std
34,9.760632932,8.176736677,11.48425155,0.696708167,0.124704465,0.056712077,0.36181323,0.064250515,89.76650101,89.76650101,89.76650101,0,Bus,0.703122945,0.694693577,0.72536054,0.011908052,0.131778098,0.085466927,0.178089269,0.065493886,0.633111866,0.264596444,1.314464484,0.480720223,122.8203162,113.3998121,125.985667,5.299842612,0.810919984,0.783043533,0.821246472,0.013918746,6.75,6.75,6.75,0
131,9.829296038,9.519466635,10.43890399,0.142828991,0.636682848,0.035765626,2.260843537,1.085670697,70.17867052,70.17867052,70.17867052,0.434188614,Still,0.807330201,0.792252802,0.850628627,0.015854848,0.663408497,0.178242898,1.239615245,0.536511121,1.46091567,0.145135592,3.972616306,2.176021976,199.5416623,197.7938734,204.2389211,2.162950255,0.996589078,0.996589078,0.996589078,0.002019434,0,0,0,0
176,9.838494003,9.817184634,9.855371586,0.009847712,0.001221731,0.001221731,0.001221731,0.001221731,51.07766053,51.07766053,51.07766053,3.561159074,Still,0.41062348,0.410614597,0.410630141,5.04E-06,0.047873839,0.047725742,0.048021936,0.000209441,0.021975896,0.021975896,0.021975896,0.000633767,181.4303035,181.4212912,181.4312911,0.00299624,0.999921826,0.999921672,0.999921959,1.09E-07,0.001299462,0.001299462,0.001299462,0.003756858
46,9.568459882,8.76935317,10.03847898,0.422025399,0.090450292,0.016987289,0.202077971,0.044408145,89.76406883,89.73993777,89.78819989,0.034126474,Bus,0.700044364,0.694725363,0.706643599,0.00492443,0.087784018,0.045428368,0.144185447,0.03575607,0.782285109,0.63884942,0.925720798,0.202848696,120.2779947,119.5292205,120.8200694,0.565001519,0.831918992,0.825745506,0.840258019,0.004850802,6.75,6.75,6.75,0
87,9.5519336,7.214651173,13.84356717,1.59307602,0.272600288,0.040860544,0.952683168,0.229825421,89.76678094,89.76057371,89.77298817,0.00877835,Bus,0.580096843,0.566014128,0.588258429,0.008799316,0.281924261,0.086543176,0.596157717,0.187414715,2.520879552,2.520879552,2.520879552,0.328869361,166.1956959,166.1956959,166.1956959,0.629091912,0.964003917,0.958842968,0.975144401,0.005178298,6.75,6.75,6.75,0
58,9.742125756,9.169256115,10.06909098,0.109723791,0,0,0,0,66.41538457,66.41538457,66.41538457,2.117321891,Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.25,1.5,0.883883476
213,9.811461354,8.666216529,11.49098979,0.75276799,0.025517397,0.00968064,0.044161506,0.008966534,0,0,0,0,Car,0.995591497,0.995072167,0.995999454,0.00047357,0.040949952,0.025193046,0.056617012,0.011934149,0.696603268,0.391473537,0.852514103,0.264271281,36.98567955,36.64729862,37.50342558,0.36520766,0.330260473,0.325019251,0.336223288,0.005356487,34,34,34,0
57,9.718604121,8.142634398,11.28732218,0.311093728,0,0,0,0,66.41538457,66.41538457,66.41538457,2.117321891,Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.25,1.5,0.883883476
36,10.94614357,4.674093857,19.1886983,5.29759826,1.279960952,0.399614492,2.640189326,0.651419588,89.74701039,89.74701039,89.74701039,0.224656749,Walking,0.812920716,0.726748354,0.870393577,0.049202511,1.372731195,0.302328217,3.858484148,1.056581434,6.420587522,2.814281519,10.41937431,2.961923556,351.780953,349.4618854,354.1000207,3.279656959,0.917073362,0.880912943,0.938696864,0.020565368,0.75,0.75,0.75,0
12,9.806202187,9.712028511,9.911716131,0.040194063,0.011654566,0.011654566,0.011654566,0.001237433,79.15169318,69.09384898,89.20953738,14.22393967,Train,0.233843514,0.233169951,0.234517077,0.000952562,0.043361001,0.03318972,0.050343598,0.003715205,0.048009459,0.036651273,0.059367644,0.016062901,17.13535953,16.97682895,17.54839376,0.235189964,0.214126221,0.214126221,0.214126221,0.003532671,0,0,0,0
84,9.791211239,9.151710281,10.61536597,0.243693793,0.281314416,0.064289033,0.676150281,0.277580464,60.29041078,60.29041078,60.29041078,3.137415105,Still,0.602691648,0.566378865,0.72091932,0.041812517,0.104823963,0.093412461,0.121019174,0.014411646,0.685805996,0.352022102,1.01958989,0.47204171,200.3716754,197.3443461,204.4938945,2.032934263,0.992958721,0.988209617,0.997707826,0.006716248,0.90623474,0.90623474,0.90623474,0
23,10.06523902,6.987176122,12.86722258,2.194758824,0.195446741,0.052079544,0.694398664,0.155649881,89.76410229,89.76311448,89.76509011,0.001396987,Bus,0.798528242,0.789003455,0.805379964,0.004865104,0.189878656,0.086436796,0.298858671,0.098076422,1.754297258,0.735603431,2.772991086,1.440650627,172.518609,172.518609,172.518609,1.989092646,0.934057317,0.930806926,0.937604096,0.001756911,6.25,6.25,6.25,0
45,9.786222985,5.897894014,14.46334964,1.324398638,0.147714286,0.011373912,0.592331133,0.12097395,0,0,0,0,Bus,0.590822307,0.57440251,0.604394747,0.006675599,0.148288988,0.016260555,0.587768308,0.117917243,1.040347824,0.069195095,4.750571158,0.988777198,125.357616,84.00628099,145.8265246,14.22755927,0.86879215,0.657587705,0.945352526,0.06622262,0,0,0,0
84,9.999614714,9.988279996,10.0096125,0.007364442,0.005068129,0.001416111,0.01219896,0.00270091,89.40662025,89.30795449,89.50528601,0.13953446,Still,0.963169632,0.963110448,0.963204017,3.67E-05,0.038119442,0.034910412,0.041445172,0.00212974,0.01230452,0.005381328,0.024587656,0.007375565,200.3403317,200.324569,200.3612026,0.017384947,0.971323464,0.97125609,0.971388238,3.66E-05,0,0,0,0
34,12.42737027,10.0744472,16.42367174,2.44319766,1.452067732,0.28801994,3.727455987,1.018044736,89.74983783,89.74983783,89.74983783,0.029427613,Walking,0.980935453,0.970921678,0.991734974,0.008842008,1.180150647,0.42164809,2.093079105,0.560706478,3.73389852,2.628495759,7.290995077,1.994461849,351.4125284,134.2016773,391.7196519,95.85714204,0.969247663,0.941429847,0.988001328,0.017450527,0,0,0,0
48,9.760624455,9.331029386,9.982644133,0.115138295,0.027926303,0.015111971,0.040740634,0.018122201,0,0,0,0,Still,0.905591705,0.899161963,0.909023893,0.003002351,0.039569734,0.039569734,0.039569734,0.004216072,0.126173131,0.126173131,0.126173131,0.029334271,336.7916084,335.2808479,339.4751787,1.735749093,0.552331923,0.546907561,0.55691578,0.004978878,1.0904151,1.0904151,1.0904151,0
41,9.850105437,8.89022504,10.529137,0.584280811,0.164026158,0.062721566,0.233269221,0.060795185,67.13580921,67.13580921,67.13580921,0,Car,0.74829675,0.743248965,0.752931881,0.00345223,0.180837279,0.126725191,0.281754839,0.068672311,1.118109779,0.782352444,1.262958895,0.225291221,130.1066415,129.6297293,130.9638653,0.743947193,0.868488083,0.863935689,0.870947624,0.003032206,23.65,23.65,23.65,0
101,10.25061807,4.192875306,17.29820688,4.472368101,1.384885629,0.415275018,5.413218747,1.506519752,78.2783953,78.2783953,78.2783953,3.664410601,Walking,0.973786855,0.973786855,0.973786855,0.013910879,1.018939296,0.498850087,3.035521804,0.740883732,6.854402148,1.462765755,16.70419224,6.7347526,324.2131527,302.325148,364.1231243,34.61706141,0.762339446,0.707223303,0.790814966,0.028820294,0.395,0.39,0.4,0.007071068
14,10.18621896,5.742810395,17.10202417,4.266113523,0.703276221,0.24453619,1.142169605,0.270535684,83.25725987,83.25725987,83.25725987,0,Walking,0.996013184,0.992423653,0.999052482,0.002727846,0.657126918,0.200100921,0.975211987,0.298159672,4.977874649,3.058876528,6.463147671,1.18048058,322.4230599,124.5658935,378.0702955,110.7999015,0.91044758,0.892402407,0.926742381,0.012783643,0,0,0,0
247,9.813762705,9.775609686,9.850659424,0.0153414,0.001533369,0,0.003690184,0.000717465,0,0,0,0,Still,0.063396973,0.063119125,0.063654436,0.000165245,0.016250041,0.014331668,0.018512323,0.00095231,0.021861521,0.003357367,0.044405103,0.008891488,353.0430533,352.4959661,354.0516521,0.344327273,0.061168942,0.052441459,0.065888376,0.002979478,0,0,0,0
87,9.537241507,9.453205685,9.651340934,0.033063184,0,0,0,0,35.7065967,35.7065967,35.7065967,1.543535889,Still,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,9.817902663,8.721780968,11.31693272,0.604924531,0.068454647,0.009821253,0.395564686,0.111139899,0,0,0,0,Car,0.80265227,0.800565694,0.804738846,0.002950864,0.042913271,0.005535277,0.106792432,0.026272946,1.470524047,1.470524047,1.470524047,0.271947721,62.3826258,60.11378918,65.30035784,1.348952043,0.518517395,0.51003272,0.52700207,0.011999142,16.426102,16.426102,16.426102,0.836035682
20,9.816312023,8.560152999,12.46147105,0.99832079,0.113438536,0.015981584,0.260428085,0.068854051,89.76904004,89.76904004,89.76904004,0.013965561,Bus,0.796870266,0.789259448,0.803157217,0.004967249,0.161120938,0.119889435,0.218953964,0.043426843,0.936418706,0.583761144,1.289076267,0.498733106,179.5873952,174.8568657,184.3179247,6.689978925,0.953600879,0.950686264,0.955972551,0.001729805,10.75,10.75,10.75,0
97,9.818132599,7.469431643,11.93348573,0.766294091,0.022823809,0.022823809,0.022823809,0.025361598,82.45610926,82.45610926,82.45610926,1.464632749,Bus,0.692516537,0.692516537,0.692516537,0.001101198,0.097562211,0.049986548,0.119835505,0.032723477,1.395610669,0.72500706,2.074697533,0.674885225,284.9520173,284.9520173,284.9520173,0.161450056,0.696820045,0.696820045,0.696820045,0.001241082,5.7907405,5.7907405,5.7907405,0
59,9.813751466,8.279327831,10.71158745,0.407288601,0.038904013,0.038904013,0.038904013,0.003207601,83.84633009,83.84633009,83.84633009,0.343812889,Bus,0.743267804,0.743267804,0.743267804,0.001682743,0.077422386,0.072915923,0.081928848,0.0063731,0.221996992,0.221996992,0.221996992,0.024614937,292.1835327,292.1835327,292.1835327,0.230436742,0.677897879,0.668848209,0.68694755,0.012798167,0,0,0,0
59,9.706140562,8.098841288,10.84222828,0.798628654,0.032541356,0.009082069,0.079759026,0.016135457,89.7670653,89.7670653,89.7670653,0.012531351,Car,0.57157442,0.56513048,0.574729713,0.004397059,0.034578411,0.0157836,0.056808161,0.01489253,0.666953704,0.326322146,1.165961557,0.363027299,337.4605236,337.4605236,337.4605236,0.294739901,0.337594448,0.334026171,0.343125493,0.003123485,30.75,30.75,30.75,0
195,10.20493823,10.00673645,10.3946524,0.126634124,0.013570761,0.001865695,0.049099751,0.009965811,89.76226764,89.76226764,89.76226764,0.001197709,Train,0.987665025,0.987040377,0.988289079,0.000382313,0.037712825,0.023029253,0.06058719,0.015544176,0.088334523,0.04910606,0.122741503,0.03705374,314.1107269,314.0512627,314.2099846,0.086520547,0.987663805,0.986201348,0.988615595,0.000996261,0,0,0,0
95,9.970197014,9.837781932,10.69945777,0.224429065,0,0,0,0,65.12954412,65.12954412,65.12954412,1.001211198,Walking,0,0,0,0,0,0,0,0,0.117955669,0.117955669,0.117955669,0.173796202,162.0337868,162.0337868,162.0337868,1.14724981,0,0,0,0,0,0,0,0
8,9.195553878,3.892391845,16.23125199,2.669701056,0.09477953,0.047222689,0.170312027,0.057350028,85.54484746,85.54484746,85.54484746,0,Car,0.983360845,0.979248336,0.988542621,0.003802198,0.118157985,0.059814907,0.248483283,0.080498445,3.129499053,1.857877483,4.401120623,1.798344471,238.781062,233.7537872,240.6973304,2.21371123,0.874967971,0.86816595,0.890897198,0.009429843,5.2224865,5.2224865,5.2224865,0
72,10.81956112,8.42418786,15.32486193,2.764454769,0.487082076,0.127243122,0.977909818,0.221384173,84.12950124,84.12950124,84.12950124,0,Walking,0.99453662,0.988092117,0.997192862,0.003691359,0.437618954,0.304986384,0.634799824,0.11503562,2.932628249,2.932628249,2.932628249,1.541336034,202.5953615,198.0632398,211.2771029,7.521040644,0.935108211,0.932200364,0.939041168,0.002652781,1.2,1.2,1.2,0
6,9.71526199,7.635479236,12.04212002,1.173437661,0.146780993,0.051336476,0.275025035,0.073833811,89.74955513,89.74955513,89.74955513,0,Bus,0.651394319,0.637196176,0.664361947,0.008459762,0.107728451,0.038880535,0.213905986,0.069280995,0.680824808,0.275615966,0.956632869,0.358475142,325.6761059,325.0925559,326.2596558,0.82526421,0.859015298,0.845407644,0.890859569,0.016538303,0,0,0,0
41,9.798305044,9.473148396,10.11301172,0.174141239,0.04140289,0.012331328,0.086928452,0.016390946,0,0,0,0,Bus,0.925642556,0.906678664,0.936554124,0.008504366,0.032017905,0.005736625,0.074003301,0.015257914,0.195799825,0.018158917,0.409106176,0.087684812,222.5102568,214.6402112,229.3603516,4.397812466,0.955332228,0.939960592,0.972861311,0.010306007,0,0,0,0
426,9.737788738,9.719283543,9.764200869,0.009560622,0.002116099,0.002116099,0.002116099,0.000947153,78.90148977,78.90148977,78.90148977,0.151345383,Still,0.953349098,0.953332948,0.953360497,9.43E-06,0.05105021,0.05105021,0.05105021,0.000696153,0.037420046,0.037420046,0.037420046,0.015841959,195.7952077,195.775205,195.817095,0.013344702,0.99986236,0.999862044,0.999862675,4.46E-07,0.00718306,0.00718306,0.00718306,0
120,9.901417451,8.636766699,11.16509802,0.703290536,0.02540976,0.011323917,0.045320714,0.017731173,87.0994465,87.0994465,87.0994465,1.080276597,Car,0.999861302,0.999740707,0.999981898,0.000170547,0.032316161,0.005736625,0.063327263,0.015976693,0.87751193,0.735199362,1.019824498,0.201260364,395.546466,393.2731901,397.3902139,0.9007794,0.999988107,0.999988107,0.999988107,3.50E-05,13.42534,13.42534,13.42534,0.628594594
101,9.827365341,9.815781369,9.837655189,0.008159826,0.00650094,0.002560114,0.012428918,0.002382914,87.23266828,87.23266828,87.23266828,0,Still,0.980865596,0.980823071,0.980931764,4.15E-05,0.040488107,0.036289898,0.047330031,0.003376871,0.022076794,0.01901574,0.026226296,0.003038144,345.2002915,345.1937769,345.206806,0.009212985,0.890847345,0.890780921,0.89093302,4.43E-05,0,0,0,0
45,10.65015062,9.737090132,12.25913302,1.032427112,0.168567537,0.017267287,0.640407058,0.146413059,88.9821194,88.25861417,89.70562464,1.023190914,Bus,0.910647986,0.894231832,0.918268118,0.008298386,0.101365734,0.021476554,0.191700779,0.069846666,1.70425551,0.646055948,3.459586132,1.260743149,301.5821651,300.7815,302.5255657,0.880750467,0.976283682,0.974168729,0.977902283,0.001467207,0,0,0,0
507,10.0647617,9.562215584,10.35302775,0.233076996,0.050662941,0.024800978,0.073350391,0.015650315,89.82639327,89.82639327,89.82639327,1.548786831,Car,0.44675814,0.433869759,0.457732812,0.008508323,0.048874537,0.025941494,0.063010315,0.016002278,0.254684042,0.200746374,0.337817249,0.073050604,47.44581801,41.40928533,53.48235069,8.536946384,0.403599821,0.349721793,0.511191905,0.063718914,4.75,4.75,4.75,0
29,9.891048502,8.088116355,11.54161742,0.840462425,0.024257197,0.007227855,0.041286539,0.024083126,90.30634757,90.30634757,90.30634757,0.00562578,Car,0.967119048,0.966108322,0.968771551,0.001096369,0.059689744,0.036996451,0.075401661,0.020131934,0.881566201,0.406289712,1.42659687,0.373999562,298.2901394,298.0536477,298.8547985,0.213932257,0.515419513,0.512560689,0.518278337,0.004042988,10.725255,10.725255,10.725255,0
199,9.843891339,9.711151369,9.981063557,0.064934948,0.08142925,0.051862421,0.110996079,0.041813811,69.28979095,69.28979095,69.28979095,0.508842547,Still,0.300775756,0.300105553,0.301513208,0.000442746,0.048629841,0.045729294,0.051530387,0.004101992,0.10044822,0.06312733,0.137769111,0.05277971,89.4164149,89.32091046,89.51452283,0.050471058,0.690500738,0.690330669,0.690639708,0.000156849,0.1390201,0.1390201,0.1390201,0
8,9.464771802,6.368845988,11.29007389,1.544043408,0.091922809,0.065409096,0.132492965,0.024330253,77.49890872,77.49890872,77.49890872,0,Bus,0.655391657,0.655391657,0.655391657,0.035347671,0.068652749,0.024581073,0.102843777,0.025729801,0.502983383,0.502983383,0.502983383,0.003097557,296.1633224,293.0181348,298.6203483,2.474260218,0.984973929,0.980771904,0.987278636,0.002511423,0,0,0,0
162,9.59959002,6.308249309,10.18070891,0.721641965,1.1185168,1.1185168,1.1185168,0.106235156,82.67013948,82.67013948,82.67013948,1.472114214,Train,0.677217826,0.598238634,0.756197018,0.111693444,0.629020384,0.629020384,0.629020384,0.108492039,0.63699746,0.341612313,0.932382606,0.41773768,125.3073485,125.1859459,125.4287512,0.171689246,0.869111367,0.856789692,0.881433043,0.01742548,0,0,0,0
86,9.698079262,9.584503503,9.793445399,0.032610882,0,0,0,0,34.80725379,34.80725379,34.80725379,1.426948495,Still,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10.16998873,10.05300124,10.3534635,0.074079933,0.019617163,0.00931305,0.037371905,0.006750635,86.70072881,86.70072881,86.70072881,0,Train,0.991310887,0.991155736,0.991597066,0.000158204,0.027681021,0.012422144,0.039463928,0.007969847,0.078108611,0.038905537,0.10279402,0.022260658,199.2092706,199.1997823,199.218759,0.013418584,0.995599247,0.995520027,0.995722166,6.05E-05,0,0,0,0
589,9.986983896,9.098783273,11.17892978,0.739652099,0.088172218,0.013661432,0.153548326,0.044874127,89.82246934,89.82246934,89.82246934,0.078233577,Car,0.351242988,0.340160758,0.373369284,0.013287039,0.052016264,0.023860453,0.086321904,0.025746806,0.723255802,0.401243771,1.35741426,0.436913211,40.4804679,39.9047833,41.05615251,0.814140977,0.338119151,0.305701325,0.357053069,0.01795968,0,0,0,0
25,9.778097362,9.689509371,9.88606513,0.060073072,0.020415079,0.005502777,0.034846925,0.008426166,85.29305142,85.29305142,85.29305142,0,Car,0.83238638,0.831860555,0.832944035,0.000367953,0.034972031,0.025770441,0.04413294,0.006520537,0.067312754,0.015315739,0.129709837,0.049264499,337.5003095,337.5003095,337.5003095,0.541478178,0.268833346,0.267627158,0.27174816,0.001176181,0,0,0,0
16,9.680444821,9.185039088,10.731422,0.40870308,0.201454017,0.105049678,0.339532161,0.052217041,89.76509011,89.76509011,89.76509011,0,Bus,0.967667186,0.937339897,0.98523471,0.020896468,0.212427867,0.169105946,0.264021177,0.031039693,0.641782705,0.319468176,1.028752235,0.296670782,72.59934313,72.59934313,72.59934313,3.947881668,0.586136232,0.566563533,0.616115142,0.013505246,6.75,6.75,6.75,0
13,9.799250475,9.200847938,10.27858018,0.041713687,0.001655401,0,0.01176623,0.000926733,0,0,0,0,Still,0.013348456,0.013038128,0.013856074,0.000184226,0.016476251,0.013724972,0.022672873,0.001027974,0.038171383,0.002522597,0.636326479,0.040279652,349.378944,348.7945296,350.1420627,0.322082948,0.092774075,0.086128923,0.097821257,0.002785509,0,0,0,0
9,9.794326346,7.890751698,11.59634017,1.189509728,0.144089467,0.020657346,0.362640114,0.078173689,89.74870697,89.74870697,89.74870697,0,Car,0.83881658,0.83143609,0.844297732,0.005995345,0.262737041,0.103880747,0.547019567,0.246762655,2.659831013,1.046790613,4.272871414,2.281183611,49.21555208,48.09015214,49.98484569,0.996280434,0.405683443,0.394335142,0.41643354,0.006279674,0,0,0,0
59,9.727646265,8.704508027,10.6714844,0.284038585,0.00988352,0,0.065016047,0.008419879,0,0,0,0,Train,0.326968032,0.325775951,0.327999202,0.000567269,0.02008651,0.009821253,0.065277331,0.007648215,0.332920299,0.059273273,1.123892264,0.175949543,62.14416349,61.9947763,62.27913338,0.076619985,0.515769177,0.514693913,0.516684291,0.000558596,43.5901734,43.439686,43.83851,0.168300323
104,9.999806316,8.840191333,10.63383392,0.511007604,0.055313159,0.020560724,0.156213427,0.030424647,89.75774976,89.75774976,89.75774976,0.010772381,Train,0.991539718,0.990996567,0.991958209,0.000292926,0.074764076,0.028096573,0.124913925,0.039073099,0.688188613,0.534289735,0.84208749,0.21764588,202.3123261,202.1894099,202.4317322,0.121199287,0.993334081,0.993141545,0.993429839,0.00013041,0,0,0,0
274,9.872544712,9.625167795,10.52010894,0.154783016,0.042852289,0.008638939,0.072019953,0.026183792,44.60897843,44.60897843,44.60897843,8.861049152,Still,0.355216889,0.328430902,0.379864842,0.016914213,0.111167965,0.064567042,0.157768887,0.065903657,0.107960134,0.01470068,0.172562597,0.08274064,324.7286791,323.9231242,326.7555531,0.970867559,0.317698576,0.313391542,0.320513345,0.002377443,0,0,0,0.003756858
29,9.705705189,8.938960515,10.44981213,0.406523082,0.131355405,0.056180772,0.337980728,0.070072509,89.85409055,89.85409055,89.85409055,0,Bus,0.575467168,0.544303456,0.656334337,0.041989066,0.160460122,0.070351604,0.370688316,0.10726365,1.047059179,1.047059179,1.047059179,0.086170933,282.0543338,282.0543338,282.0543338,0.903575958,0.830556129,0.812584616,0.877001498,0.021747604,9.75,9.75,9.75,0
130,8.577187107,4.235673359,14.01614422,2.989795124,3.220144131,1.037280365,5.065041304,1.666735547,88.57273719,88.57273719,88.57273719,4.549349099,Walking,0.921057551,0.887804051,0.952352998,0.02654069,1.836930865,1.17463473,2.475020946,0.470199504,6.326932625,3.920694949,8.733170301,3.402933956,275.9874214,264.9079284,281.7871043,9.59864266,0.827374839,0.790073628,0.86467605,0.052751879,1.2744019,1.2744019,1.2744019,0
137,9.914054996,3.034906732,13.65116561,3.360169694,0.502129294,0.082888386,1.256846714,0.328651979,79.11856314,79.11856314,79.11856314,1.688938016,Walking,0.992457553,0.990483428,0.993810955,0.001748451,0.490469792,0.290465932,0.917871449,0.206144141,3.791797863,2.17185303,4.7611681,1.034322496,211.1774129,191.8032934,245.94619,30.17631399,0.986703403,0.983090742,0.990316064,0.005109074,1.66,1.66,1.66,0
40,9.976878787,7.337265844,11.95422816,1.322967434,0.265310184,0.073365493,0.935164749,0.166772974,89.77157833,89.77157833,89.77157833,0.010171437,Bus,0.821378873,0.773126955,0.886332823,0.053182454,0.228126995,0.064283705,0.510359594,0.164648606,2.30005185,1.356947243,3.219064145,0.693666407,197.9015676,197.9015676,197.9015676,10.89761707,0.954511659,0.913802778,0.994654821,0.03443059,4.75,4.75,4.75,0
46,11.88103529,7.004575816,16.51017472,2.996339641,1.433460868,0.186329299,3.56700493,0.849406318,88.80842027,88.80842027,88.80842027,0.224656749,Walking,0.82883596,0.793013471,0.86955739,0.034597367,1.852326709,0.781484881,2.9927074,0.684496923,4.599333398,2.167868148,7.15669068,2.354226773,307.6455448,134.5039479,352.9933976,96.798069,0.905502846,0.863633238,0.9314223,0.028420422,0.75,0.75,0.75,0
53,10.02100473,6.869675076,12.93779069,0.793522648,0,0,0,0,73.30223474,73.30223474,73.30223474,1.999672261,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,4.75,4.75,0
28,9.558361818,8.189834551,10.98128253,0.723634219,0.293135734,0.046238959,0.837009494,0.367095416,0,0,0,0,Bus,0.99664319,0.99567629,0.997468336,0.000904394,0.081384479,0.025730227,0.184735049,0.052221366,1.11277771,1.11277771,1.11277771,0.108114515,375.8078622,369.0881813,382.5275431,9.503063838,0.953884114,0.952488891,0.955279337,0.001973144,0,0,0,0
572,9.878706045,9.780271547,9.981218259,0.076806728,0.006171533,0.002172221,0.012454865,0.002777825,85.41031599,85.41031599,85.41031599,0.078233577,Car,0.325826955,0.325680542,0.325976797,8.84E-05,0.036631846,0.034184987,0.039222242,0.002032931,0.071227593,0.04113211,0.096546501,0.02801429,360.7037311,360.6144454,360.7554302,0.062835104,0.318896688,0.318682267,0.319239231,0.000168483,9.5,9.5,9.5,0
86,9.607895346,9.440640426,9.851673313,0.10611721,0.009741717,0.002254689,0.019382831,0.004532532,89.70363543,89.70363543,89.70363543,0.007604274,Train,0.84369647,0.843626162,0.843731384,4.83E-05,0.035517598,0.030667866,0.04069368,0.005020868,0.276874664,0.194303955,0.418767127,0.123431081,43.07437287,43.0255967,43.10915675,0.043501823,0.366343298,0.364893921,0.367189489,0.000669365,0,0,0,0
162,9.820208841,9.45636191,10.2013724,0.223808272,0.101272059,0.021293185,0.250218638,0.049051905,89.75746732,89.75746732,89.75746732,0.003588695,Car,0.752013309,0.738209152,0.773001946,0.012857022,0.134567659,0.041526118,0.315998209,0.086818721,0.537624588,0.17057617,0.928381812,0.318844494,254.3406745,242.8773447,273.3418853,13.17719924,0.899705422,0.885506746,0.911522313,0.010034136,29.25,29.25,29.25,0
163,8.055294589,5.163983902,14.65832844,2.907002352,1.834533802,0.476338486,5.190869059,1.202642977,89.76452569,89.76452569,89.76452569,0.031243059,Walking,0.805092207,0.738756553,0.865977738,0.061713534,2.116918044,0.590773048,4.20987714,1.017197454,6.705219243,4.604795926,8.661112122,1.912618234,91.61200955,91.61200955,91.61200955,121.2334603,0.764158247,0.680048908,0.84087833,0.065178333,0.25,0.25,0.25,0
51,10.0978559,8.229725079,13.7699868,1.456186623,0.211741097,0.02470259,0.727611756,0.148642489,89.74587916,89.74587916,89.74587916,0.003797003,Bus,0.912808682,0.886187458,0.921857984,0.013521429,0.171180554,0.078378104,0.311630723,0.082136081,1.525672888,0.554939775,3.217534903,0.949903716,312.4393382,284.1800398,330.5078648,18.2377873,0.721342004,0.709572236,0.731606217,0.008723568,0,0,0,0
101,10.19974923,10.08941986,10.23773461,0.048879682,0.065992496,0.004169253,0.324200676,0.106940002,51.07766053,51.07766053,51.07766053,1.135029554,Still,0.998647099,0.994479931,0.999643739,0.001548894,0.068623346,0.031726358,0.289220369,0.075658656,0.17828131,0.020030947,0.399296032,0.168658537,225.4015647,224.4332611,225.9604722,0.841900995,0.999002932,0.998971652,0.999058418,3.73E-05,0,0,0,0
34,9.836113351,9.750037204,9.909077743,0.043769312,0.005379864,0.001845092,0.008182452,0.001804493,0,0,0,0,Train,0.162867198,0.162867198,0.162867198,2.26E-05,0.021977061,0.016399538,0.029328649,0.003256465,0.066261807,0.066261807,0.066261807,0.033215061,312.6276678,305.6013899,317.4714954,3.149144821,0.387860229,0.326124,0.415561681,0.036723192,0,0,0,0
62,9.583569039,9.349832529,10.09822797,0.207334746,0.1453037,0.040764507,0.399704225,0.093071732,89.74135275,89.74135275,89.74135275,0.009790997,Bus,0.883926474,0.874377576,0.89713419,0.010208686,0.205624427,0.022062098,0.596240139,0.195721753,0.922520651,0.922520651,0.922520651,0.731406768,377.9667929,364.9316159,384.5768188,6.751275948,0.970324695,0.963365242,0.975720181,0.004562764,0,0,0,0
70,9.039754117,2.883158492,14.45265196,4.176070143,0.63576045,0.194180323,1.477933036,0.321127069,80.30216321,80.30216321,80.30216321,0,Walking,0.973681972,0.971395623,0.975968321,0.003233386,0.833279723,0.417975904,1.445413603,0.357458557,4.200054911,3.793857317,4.606252505,0.574450146,180.1335443,177.035834,183.4782278,2.801708636,0.97605797,0.969630254,0.984564942,0.005596618,1.13,1.13,1.13,0
29,11.60678275,3.201976255,30.08160962,5.46633109,1.77033568,0.602030544,3.038179624,0.972110976,81.63596126,77.84857094,85.42335158,5.356178757,Walking,0.850470342,0.850470342,0.850470342,0.025345752,1.471993495,0.492733158,2.25749124,0.894024391,3.618946825,1.975150599,5.262743051,2.324678916,168.5570173,142.9067211,194.2073135,36.27499676,0.908831685,0.908831685,0.908831685,0.04105993,1.4633775,1.4633775,1.4633775,0.010040351
